Keywords,Search Volume (Average),Search Volume (Aug 2025),Search Volume (Sep 2025),Search Volume (Oct 2025),Search Volume (Nov 2025),Search Volume (Dec 2025),Search Volume (Jan 2026),Search Volume (Feb 2026),Search Volume (Mar 2026),Search Volume (Apr 2026),Search Volume (May 2026),Search Volume (Jun 2026),Search Volume (Jul 2026),Trend,Top of Page Bid (Low Range) (USD),Top of Page Bid (High Range) (USD),Competition
portugal health insurance for expats,40,40,70,70,40,30,30,20,40,30,10,30,40,0,5.83,19.47,23
portugal healthcare for expats,40,90,70,40,30,40,30,30,40,40,20,30,20,-78,8.24,14.79,34
portugal free healthcare,40,50,40,40,70,40,50,30,40,30,40,40,40,-20,0.00,0.00,0
cheap health insurance portugal,30,30,110,70,20,10,10,10,20,10,10,10,10,-67,1.31,13.11,68
best private health insurance portugal,30,50,90,40,20,20,20,10,40,10,10,10,10,-80,4.04,18.50,78
portugal healthcare for foreigners,30,50,50,70,40,20,20,20,40,30,20,10,20,-60,3.18,14.83,38
health insurance portugal cost,30,40,50,70,20,20,40,40,30,20,20,10,20,-50,2.73,17.06,64
portugal health insurance cost,30,30,50,50,30,30,30,20,10,20,20,20,20,-33,2.07,17.04,59
cost of health insurance in portugal,30,40,50,40,40,40,30,20,20,20,20,20,20,-50,5.52,17.05,61
health insurance companies in portugal,30,50,70,50,10,20,10,20,40,10,10,10,10,-80,0.62,18.38,71
health insurance in portugal for expats,30,20,20,40,30,20,20,20,20,10,20,20,70,250,9.16,17.66,29
health service in portugal,30,50,50,40,30,30,20,30,20,30,20,30,30,-40,0.00,0.00,10
health service portugal,30,50,50,40,30,30,20,30,20,30,20,30,30,-40,0.00,0.00,10
national health service portugal,30,40,30,40,50,30,50,20,20,20,30,30,20,-50,0.00,0.00,2
portuguese health service,30,50,50,40,30,30,20,30,20,30,20,30,30,-40,0.00,0.00,10
portuguese national health service,30,30,50,30,30,20,40,30,30,20,20,40,30,0,1.67,12.66,15
medal health insurance portugal,20,30,50,50,20,10,10,20,40,10,10,10,10,-67,2.85,18.51,78
portugal private health insurance cost,20,30,10,30,30,10,30,20,30,20,10,30,20,-33,4.72,17.09,56
healthcare in portugal for us citizens,20,50,50,20,10,10,10,10,10,10,10,10,10,-80,3.43,8.65,54
portugal healthcare cost,20,30,10,20,10,10,10,20,10,10,10,20,10,-67,0.00,0.00,4
cost of healthcare in portugal,20,20,20,20,10,10,20,20,20,10,20,20,20,0,1.44,8.64,18
healthcare costs in portugal,20,30,30,20,20,10,30,10,10,10,10,20,20,-33,0.00,0.00,12
portugal universal health care,20,20,30,30,30,10,30,10,20,20,30,20,20,0,0.00,0.00,5
cost of private health insurance portugal,10,20,40,40,10,10,10,10,20,10,10,10,10,-50,0.00,0.00,49
afpop health insurance portugal,10,10,40,20,10,0,10,10,20,10,10,10,10,0,0.00,0.00,71
healthcare in portugal for us expats,10,10,10,0,10,0,10,10,0,0,0,10,0,0,0.00,0.00,0
health insurance cost in portugal,10,10,20,20,10,10,10,10,10,10,10,10,10,0,2.10,17.09,38
expat health insurance cost portugal,10,10,50,40,10,0,10,10,10,0,10,0,50,400,0.00,0.00,0
medical care in portugal for expats,10,10,10,10,10,10,10,10,10,10,10,10,10,0,1.02,8.64,53
portugal golden visa healthcare,10,10,10,30,10,10,10,10,10,10,10,10,10,0,0.00,0.00,6
private health insurance companies in portugal,10,10,20,10,10,0,10,10,10,10,10,10,0,0,0.00,0.00,0
cost of private healthcare in portugal,10,10,20,10,10,10,10,10,10,10,10,10,10,0,5.40,17.07,41
portugal healthcare system for expats,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0.07,3.50,34
future health portugal,10,10,10,10,10,10,10,10,10,10,10,10,10,0,1.24,4.47,33
health insurance portugal private,10,10,10,10,10,10,10,10,10,10,10,10,10,0,3.61,18.41,82
healthcare for foreigners in portugal,10,10,10,0,10,0,10,10,10,10,0,10,10,0,0.00,0.00,48
healthcare in lisbon portugal,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0.00,0.00,21
healthcare in portugal for canadian citizens,10,10,10,10,10,10,20,10,10,10,10,10,10,0,0.00,0.00,57
healthcare in portugal for eu citizens,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0.00,0.00,11
healthcare in portugal for tourists,10,20,20,10,10,10,10,10,10,10,10,10,10,-50,0.00,0.00,6
medical costs in portugal,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0.00,0.00,0
medical system in portugal,10,20,20,10,10,10,10,10,10,10,10,10,10,-50,0.43,12.35,23
portugal public health system,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0.00,0.00,2
portuguese national health system,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0.00,0.00,0
serenity portugal healthcare,10,10,10,20,10,10,20,10,10,10,20,20,20,100,0.68,19.47,45
