Keywords,Search Volume (Average),Search Volume (Aug 2025),Search Volume (Sep 2025),Search Volume (Oct 2025),Search Volume (Nov 2025),Search Volume (Dec 2025),Search Volume (Jan 2026),Search Volume (Feb 2026),Search Volume (Mar 2026),Search Volume (Apr 2026),Search Volume (May 2026),Search Volume (Jun 2026),Search Volume (Jul 2026),Trend,Top of Page Bid (Low Range) (USD),Top of Page Bid (High Range) (USD),Competition
apply greek citizenship,10,20,10,10,10,10,10,10,10,10,10,10,10,-50,0.53,1.86,54
born in greece citizenship,10,10,10,10,10,10,10,10,10,20,10,10,10,0,0.00,0.00,6
citizenship greece requirements,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0.00,0.00,13
cost of greek citizenship,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0.00,0.00,33
dual citizenship usa and greece,10,10,10,10,10,10,20,10,10,10,10,10,10,0,0.00,0.00,27
dual citizenship with greece,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0.00,0.00,79
dual nationality greece,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0.00,0.00,0
getting citizenship in greece,10,10,20,20,10,10,10,10,10,10,10,10,10,0,0.22,1.56,30
getting dual citizenship in greece,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0.93,8.66,55
greece citizenship by birth,10,10,10,20,10,10,10,10,10,10,10,10,20,100,0.00,0.00,7
greece citizenship by investment 2021,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
greece visa for armenian citizens,10,10,10,10,10,10,10,20,20,20,20,10,10,0,0.00,0.00,1
greek citizenship descent,10,20,10,10,10,10,10,10,10,10,10,10,10,-50,0.00,0.00,16
greek citizenship for refugees,10,40,10,10,10,10,10,10,10,10,10,10,10,-75,0.00,0.00,0
greek citizenship grandparent,10,20,10,10,10,10,10,10,10,10,10,10,10,-50,0.00,0.00,2
greek citizenship great grandparents,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0.00,0.00,7
greek citizenship process,10,10,20,10,10,10,10,10,10,10,10,10,10,0,0.00,0.00,14
greek citizenship requirements 2020,10,10,10,0,0,0,0,0,20,10,0,10,10,0,0.00,0.00,0
greek citizenship through ancestry,10,20,20,20,10,10,10,10,10,10,20,10,20,0,0.15,1.22,21
greek citizenship through great grandparent,10,20,10,10,10,10,10,10,10,10,10,10,10,-50,0.00,0.00,14
greek dual citizenship application form,10,20,20,10,10,10,20,20,10,20,10,10,10,-50,0.00,0.00,18
hellas passport nationality,10,20,30,20,20,10,20,20,10,10,10,10,10,-50,0.00,0.00,0
work permit greece eu citizens,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0.00,0.00,0
greek citizenship requirements 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
greek citizenship requirements 2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
