Keywords,Search Volume (Average),Search Volume (Aug 2025),Search Volume (Sep 2025),Search Volume (Oct 2025),Search Volume (Nov 2025),Search Volume (Dec 2025),Search Volume (Jan 2026),Search Volume (Feb 2026),Search Volume (Mar 2026),Search Volume (Apr 2026),Search Volume (May 2026),Search Volume (Jun 2026),Search Volume (Jul 2026),Trend,Top of Page Bid (Low Range) (USD),Top of Page Bid (High Range) (USD),Competition
portugal golden visa regions,10,10,10,10,0,10,0,0,0,0,10,0,0,0,0.00,0.00,0
portugal 350k golden visa,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0.00,0.00,86
portugal residence investment,10,10,10,0,10,10,10,10,10,10,10,0,10,0,0.00,0.00,32
residence permit for portugal,10,50,20,10,10,10,10,10,10,10,10,10,20,-60,1.52,4.27,14
residence permit portugal for eu citizens,10,20,20,20,10,10,20,10,10,10,10,10,10,-50,0.00,0.00,8
golden visa portugal algarve,10,10,0,0,10,10,0,10,0,0,0,0,0,0,0.00,0.00,0
portugal business investment visa,10,10,10,20,10,10,10,10,10,10,10,10,20,100,0.00,0.00,12
portugal residence card processing time,10,20,10,10,30,10,10,10,10,10,10,10,10,-50,0.00,0.00,0
golden visa portugal south africa,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
golden visa portugal passport,10,10,10,10,10,40,10,0,10,10,10,10,10,0,0.00,0.00,14
d7 residency portugal,10,10,10,20,10,10,20,20,10,10,20,10,10,0,0.33,1.11,57
portugal golden visa work permit,10,10,10,10,10,10,10,10,10,10,10,0,10,0,0.00,0.00,4
temporary resident visa portugal,10,10,10,10,20,10,10,10,10,10,10,10,10,0,0.00,0.00,17
2022 golden visa portugal,10,0,0,10,0,0,0,0,10,0,0,0,0,0,0.00,0.00,0
2022 portugal golden visa,10,0,0,0,0,0,10,0,0,0,10,0,0,0,0.00,0.00,0
ari visa portugal,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0.00,0.00,38
article 10 residence card portugal,10,0,0,10,0,10,0,0,10,0,0,10,10,0,0.00,0.00,0
benefits of portugal temporary residence card,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0.00,0.00,0
benefits of portugal trc card,10,30,20,10,10,10,10,10,10,20,10,10,10,-67,0.00,0.00,2
biometric card portugal,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0.00,0.00,0
biometric residence card portugal,10,20,10,10,10,10,10,10,0,10,0,10,10,-50,0.00,0.00,0
biometric residence permit portugal,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0.00,0.00,17
blue card in portugal,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0.00,0.00,0
eea family permit portugal,10,10,10,10,10,10,10,0,10,10,0,10,10,0,0.00,0.00,0
golden visa portugal 2019,10,0,0,0,0,10,0,0,10,10,10,0,0,0,0.00,0.00,0
golden visa portugal 2020,10,10,10,10,10,0,0,10,10,0,10,20,50,400,0.41,3.01,71
golden visa portugal 2021,10,10,10,10,10,10,0,30,10,10,10,10,10,0,0.00,0.00,0
new residence card portugal,10,10,10,10,10,10,0,10,10,10,10,10,10,0,0.00,0.00,0
new rules golden visa portugal,10,10,10,10,10,10,10,10,0,10,0,10,10,0,0.00,0.00,57
permanent residence portugal non eu,10,10,10,10,10,10,10,10,10,10,10,0,10,0,0.00,0.00,0
portugal biometric residence card,10,10,0,10,10,10,10,10,10,10,10,10,10,0,0.00,0.00,0
portugal golden residence visa program,10,10,10,10,10,0,10,10,0,0,0,0,0,0,0.00,0.00,0
portugal golden visa 2020,10,20,10,10,10,10,10,10,10,10,20,0,10,-50,0.00,0.00,7
portugal golden visa 350k,10,10,0,0,0,10,0,0,0,0,0,0,10,0,0.00,0.00,86
portugal golden visa low density investment,10,10,10,20,0,0,10,0,10,10,0,10,0,0,0.00,0.00,0
portugal golden visa russian,10,10,10,30,10,10,10,10,10,10,10,10,0,0,0.00,0.00,0
portugal permanent residence permit requirements,10,20,10,20,10,10,10,10,10,10,20,10,10,-50,0.00,0.00,9
portugal residence card for eu citizens,10,10,10,10,10,10,10,10,10,10,0,10,10,0,0.00,0.00,2
portugal residence certificate,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0.00,0.00,0
portugal residence permit benefits,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0.00,0.00,0
portugal residence permit for eu citizens,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0.00,0.00,0
portugal residence permit for pakistani,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0.00,0.00,0
portugal residence permit non eu,10,10,10,10,10,10,0,10,10,10,10,10,10,0,0.00,0.00,14
portugal residence permit processing time,10,10,10,10,20,10,10,10,10,10,10,10,10,0,0.00,0.00,0
portugal residence permit program,10,10,10,10,0,10,10,10,40,10,10,10,10,0,0.00,0.00,0
portugal residence work permit,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0.00,0.00,29
portugal student residence permit,10,10,10,20,20,10,10,10,10,20,10,10,10,0,0.00,0.00,1
portugal temporary residence,10,10,10,10,10,10,0,10,10,10,10,10,10,0,0.00,0.00,9
portugal temporary residence card benefits,10,10,10,10,0,10,10,0,10,10,10,10,0,0,0.00,0.00,0
portugal temporary residence visa,10,10,20,10,10,10,10,10,0,10,0,10,10,0,0.00,0.00,14
portugal temporary resident visa,10,10,10,10,10,0,10,10,10,10,10,0,10,0,0.00,0.00,0
portugal trc card process,10,30,10,10,10,10,10,10,10,10,10,10,10,-67,0.00,0.00,0
portugal trc rules,10,10,10,10,10,10,10,0,10,0,10,0,10,0,0.00,0.00,0
residence permit portugal sef,10,0,0,10,0,0,0,10,0,0,10,0,0,0,0.00,0.00,0
sef portugal residence permit,10,0,0,10,0,10,0,10,10,10,0,0,0,0,0.00,0.00,0
student residence permit portugal,10,20,20,20,10,10,20,10,10,10,10,10,10,-50,0.00,0.00,14
temporary residence permit in portugal,10,20,10,10,10,10,10,10,10,10,10,10,10,-50,0.69,2.61,29
temporary residence portugal,10,10,10,20,10,10,10,10,20,20,10,10,10,0,0.00,0.00,0
temporary residency portugal,10,20,30,20,10,10,10,10,10,10,20,10,10,-50,0.00,0.00,6
temporary stay national visa portugal,10,10,0,10,10,10,10,0,10,10,10,10,10,0,0.00,0.00,4
temporary stay visa portugal requirements,10,10,10,10,10,10,10,10,10,10,10,20,10,0,0.00,0.00,10
the residence portugal,10,20,30,10,10,10,20,20,10,10,10,10,10,-50,0.00,0.00,37
the temporary stay visa portugal,10,0,0,10,0,0,0,0,0,0,10,0,0,0,0.00,0.00,0
trc process in portugal,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0.00,0.00,7
work permit in portugal for non eu,10,10,20,10,20,10,10,10,20,10,10,10,10,0,1.27,4.42,41
work residence permit portugal,10,10,10,10,10,10,10,0,0,10,10,10,10,0,0.00,0.00,0
golden visa in portugal 2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
portugal golden visa 2022 requirements,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
golden visa program portugal 2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
golden visa rules portugal 2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
portugal job seeker visa 2022 how to apply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
portugal golden visa new rules 2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
reduced golden visa portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
portugal golden visa new rules 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
